id,text,privatized_text
wikitext_231383,"At the end of 1891 he was considered by many to be the top two @-@ year @-@ old . During the 1892 season he earned £ 13 @,@ 023 , the second highest of any horse and only bettered by La Fleche . By the time he retired at the end of the 1893 season , he had earned £ 32 @,@ 528 throughout his racing career . This was the third highest of any horse in history , behind only Donovan and Ayrshire . When Orme was at his best , John Porter rated him 7 to 10 pounds inferior to Ormonde , whom Porter also trained . Porter also believed that Orme was a better racehorse at age four than he had been at two and three .","At <DATE_TIME> he was considered by many to be the top <DATE_TIME> . During <DATE_TIME> he earned £ 13 @,@ 023 , the second highest of any horse and only bettered by La Fleche . By the time he retired at <DATE_TIME> , he had earned £ 32 @,@ 528 throughout his racing career . This was the third highest of any horse in history , behind only <PERSON> and <LOCATION> . When <PERSON> was at his best , <PERSON> rated him 7 to 10 pounds inferior to <LOCATION> , whom <PERSON> also trained . <PERSON> also believed that <PERSON> was a better racehorse at <DATE_TIME> than he had been at two and three ."
wikitext_374105,"In Mortal Kombat : Deadly Alliance , the evil sorcerers Quan Chi and Shang Tsung join forces to conquer the realms . By Mortal Kombat : Deception , after several fights , the sorcerers emerge victorious having killed most of Earthrealms ' warriors until Raiden steps forth to oppose them . The Dragon King Onaga , who had been freed by Reptile at the end of Mortal Kombat : Deadly Alliance , had deceived Shujinko into searching for six pieces of Kamidogu , the source of Onaga 's power . Onaga then confronted the alliance of Raiden , Shang Tsung , and Quan Chi and thus obtained Quan Chi 's amulet , the final piece of his power . Only a few warriors remained to combat against the Dragon King and his forces . Shujinko eventually triumphed over the Dragon King and removed his threat to the Mortal Kombat universe .","In Mortal <PERSON> : Deadly Alliance , the evil sorcerers <PERSON> and <PERSON> join forces to conquer the realms . By Mortal <PERSON> : Deception , after several fights , the sorcerers emerge victorious having killed most of <PERSON> ' warriors until <PERSON> steps forth to oppose them . The Dragon King <PERSON> , who had been freed by Reptile at the end of Mortal Kombat : Deadly Alliance , had deceived <LOCATION> into searching for six pieces of <LOCATION> , the source of <PERSON> 's power . <PERSON> then confronted the alliance of <PERSON> , <PERSON> , and <PERSON> and thus obtained <PERSON> amulet , the final piece of his power . Only a few warriors remained to combat against <LOCATION> and his forces . Shujinko eventually triumphed over <LOCATION> and removed his threat to the Mortal <PERSON> universe ."
wikitext_202769,"Bulldog displaced 1 @,@ 360 long tons ( 1 @,@ 380 t ) at standard load and 1 @,@ 790 long tons ( 1 @,@ 820 t ) at deep load . The ship had an overall length of 323 feet ( 98 @.@ 5 m ) , a beam of 32 feet 3 inches ( 9 @.@ 8 m ) and a draught of 12 feet 3 inches ( 3 @.@ 7 m ) . She was powered by Parsons geared steam turbines , driving two shafts , which developed a total of 34 @,@ 000 shaft horsepower ( 25 @,@ 000 kW ) and gave a maximum speed of 35 knots ( 65 km / h ; 40 mph ) . Steam for the turbines was provided by three Admiralty 3 @-@ drum boilers . Bulldog carried a maximum of 390 long tons ( 400 t ) of fuel oil that gave her a range of 4 @,@ 800 nautical miles ( 8 @,@ 900 km ; 5 @,@ 500 mi ) at 15 knots ( 28 km / h ; 17 mph ) . The ship 's complement was 134 officers and enlisted men , which increased to 142 during wartime .","Bulldog displaced 1 @,@ 360 long tons ( 1 @,@ 380 t ) at standard load and 1 @,@ 790 long tons ( 1 @,@ 820 t ) at deep load . The ship had an overall length of 323 feet ( 98 @.@ 5 m ) , a beam of 32 feet 3 inches ( 9 @.@ 8 m ) and a draught of 12 feet 3 inches ( 3 @.@ 7 m ) . She was powered by Parsons geared steam turbines , driving two shafts , which developed a total of 34 @,@ 000 shaft horsepower ( 25 @,@ 000 kW ) and gave a maximum speed of 35 knots ( 65 km / h ; 40 mph ) . Steam for the turbines was provided by three Admiralty 3 @-@ drum boilers . Bulldog carried a maximum of 390 long tons ( 400 t ) of fuel oil that gave her a range of 4 @,@ 800 nautical miles ( 8 @,@ 900 km ; 5 @,@ 500 mi ) at 15 knots ( 28 km / h ; 17 mph ) . The ship 's complement was 134 officers and enlisted men , which increased to 142 during wartime ."
wikitext_835308,"By 1998 , Thirty Seconds to Mars was performing gigs at small American venues and clubs . When they first started , lead vocalist Jared Leto did not allow his vocation as a Hollywood actor to be used in promotion of the band . They played their first concerts under different names , before finally settling on the name "" Thirty Seconds to Mars "" , which was taken from a rare manuscript titled Argus Apocraphex . During this period , the band recorded demo tracks such as "" Valhalla "" and "" Revolution "" , or "" Jupiter "" and "" Hero "" , which later appeared on the debut album as "" Fallen "" and "" Year Zero "" respectively , but also "" Buddha for Mary "" . Their work led to a number of record labels being interested in signing Thirty Seconds to Mars , which eventually signed to Immortal Records . In 1999 , Virgin Records entered into the contract .","By <DATE_TIME> , <DATE_TIME> to <LOCATION> was performing gigs at small <NRP> venues and clubs . When they first started , lead vocalist <PERSON> did not allow his vocation as a <LOCATION> actor to be used in promotion of the band . They played their first concerts under different names , before finally settling on the name "" Thirty Seconds to Mars "" , which was taken from a rare manuscript titled Argus Apocraphex . During this period , the band recorded demo tracks such as "" <LOCATION> "" and "" Revolution "" , or "" <LOCATION> "" and "" Hero "" , which later appeared on the debut album as "" Fallen "" and "" Year Zero "" respectively , but also "" Buddha for Mary "" . Their work led to a number of record labels being interested in signing <DATE_TIME> to <LOCATION> , which eventually signed to Immortal Records . In <DATE_TIME> , Virgin Records entered into the contract ."
wikitext_742612,This is a complete list of all titles that were serialized in Shojo Beat . It does not include preview chapters . The titles that were running in the magazine when it was discontinued are highlighted .,This is a complete list of all titles that were serialized in <PERSON> . It does not include preview chapters . The titles that were running in the magazine when it was discontinued are highlighted .
wikitext_575190,"Dodd 's tenure included Georgia Tech 's withdrawal from the Southeastern Conference . The initial spark for Dodd 's withdrawal was a historic feud with Alabama Crimson Tide Coach Bear Bryant . The feud began when Tech was visiting the Tide at Legion Field in Birmingham in 1961 . After a Tech punt , Alabama fair @-@ caught the ball . Chick Granning of Tech was playing coverage and relaxed after the signal for the fair catch . Darwin Holt of Alabama continued play and smashed his elbow into Granning 's face causing severe fracturing in his face , a broken nose , and blood @-@ filled sinuses . Granning was knocked unconscious and suffered a severe concussion , the result of which left him unable to play football ever again . Dodd sent Bryant a letter asking Bryant to suspend Holt after game film indicated Holt had intentionally injured Granning . Bryant never suspended Holt . The lack of discipline infuriated Dodd and sparked Dodd 's interest in withdrawing from the SEC .","<PERSON> 's tenure included Georgia Tech 's withdrawal from the Southeastern Conference . The initial spark for <PERSON> 's withdrawal was a historic feud with Alabama Crimson Tide Coach <PERSON> . The feud began when Tech was visiting the Tide at <LOCATION> in <LOCATION> in <DATE_TIME> . After a Tech punt , <LOCATION> fair @-@ caught the ball . <PERSON> of Tech was playing coverage and relaxed after the signal for the fair catch . <PERSON> of <LOCATION> continued play and smashed his elbow into Granning 's face causing severe fracturing in his face , a broken nose , and blood @-@ filled sinuses . Granning was knocked unconscious and suffered a severe concussion , the result of which left him unable to play football ever again . <PERSON> sent <PERSON> a letter asking <PERSON> to suspend <PERSON> after game film indicated <PERSON> had intentionally injured Granning . <PERSON> never suspended <PERSON> . The lack of discipline infuriated <PERSON> and sparked <PERSON> 's interest in withdrawing from the SEC ."
wikitext_640985,"In September 2008 , Beghe traveled to Europe where he spoke with government officials in Hamburg , Germany about his experiences as a Scientologist . He had been invited by Germany ’ s Department of Interior Affairs to speak at a panel organized by Ursula Caberta on Scientology titled : "" That is Scientology ! Reports from the USA "" . Beghe suggested that governments put up a warning sign , similar to warnings placed on packs of cigarettes , and the next day a member of Germany 's Interior Department told him such a sign was placed outside a Church of Scientology building in Berlin . Beghe said that Scientology hired private investigators to follow him to Europe .","In <DATE_TIME> , <NRP> traveled to <LOCATION> where he spoke with government officials in <LOCATION> , <LOCATION> about his experiences as a <NRP> . He had been invited by <LOCATION> ’ s Department of Interior Affairs to speak at a panel organized by <PERSON> titled : "" That is Scientology ! Reports from the <LOCATION> "" . <PERSON> suggested that governments put up a warning sign , similar to warnings placed on packs of cigarettes , and <DATE_TIME> a member of <LOCATION> 's Interior Department told him such a sign was placed outside a Church of Scientology building in <LOCATION> . <PERSON> said that Scientology hired private investigators to follow him to <LOCATION> ."
wikitext_280875,= = = = 2010 – 11 season = = = =,= = = = <DATE_TIME> = = = =
wikitext_15599,"The specific epithet bohemica refers to Bohemia ( now a part of the Czech Republic ) , where Krombholz originally collected the species . The mushroom is commonly known as the "" early morel "" , "" early false morel "" , or the "" wrinkled thimble @-@ cap "" . Ptychoverpa is derived from the Ancient Greek ptyx ( genitive form ptychos ) , meaning "" fold "" , layer "" , or "" plate "" .","The specific epithet bohemica refers to <PERSON> ( now a part of <LOCATION> ) , where <PERSON> originally collected the species . The mushroom is commonly known as the "" early morel "" , "" early false morel "" , or the "" wrinkled thimble @-@ cap "" . Ptychoverpa is derived from the <NRP> ptyx ( genitive form ptychos ) , meaning "" fold "" , layer "" , or "" plate "" ."
wikitext_515742,"Bowie agreed to what at the time was considered a controversial commercial sponsorship agreement with PepsiCo , which was later seen as helping to pave the way for other big money tours by other artists . For his part , Bowie recorded a TV commercial with Tina Turner to the tune "" Modern Love "" in May 1987 while he was preparing for the tour . The commercial had a short run , as Pepsi withdrew the commercial after Bowie was accused of sexual assault during the tour . Of the sponsorship agreement , Bowie said , "" We did a commercial sponsorship thing only for North America with the Pepsi @-@ Cola company . As far as I 'm concerned , what it 's allowed me to do , having them underwrite the tour , is to be able to produce a far more extravagant show than if I were just doing it myself . It means that instead of just having 1 or 2 sets I can have 3 or 4 sets made , and they can travel independently and they can be far more complicated . ""","<PERSON> agreed to what at the time was considered a controversial commercial sponsorship agreement with PepsiCo , which was later seen as helping to pave the way for other big money tours by other artists . For his part , <PERSON> recorded a TV commercial with <PERSON> to the tune "" Modern Love "" in <DATE_TIME> while he was preparing for the tour . The commercial had a short run , as Pepsi withdrew the commercial after <PERSON> was accused of sexual assault during the tour . Of the sponsorship agreement , Bowie said , "" We did a commercial sponsorship thing only for <LOCATION> with the Pepsi @-@ Cola company . As far as I 'm concerned , what it 's allowed me to do , having them underwrite the tour , is to be able to produce a far more extravagant show than if I were just doing it myself . It means that instead of just having 1 or 2 sets I can have 3 or 4 sets made , and they can travel independently and they can be far more complicated . """
wikitext_43245,"Transferring to the Western Front in 1916 , Newland was Mentioned in Despatches for his leadership while commanding a company during an attack at Mouquet Farm . He was wounded twice more during the war and medically discharged in March 1918 ; he returned to service with the permanent army . Newland held various appointments between the two world wars , and retired with the rank of lieutenant colonel in 1941 . He died of heart failure in 1949 .","Transferring to the Western Front in <DATE_TIME> , <PERSON> was Mentioned in <PERSON> for his leadership while commanding a company during an attack at <LOCATION> . He was wounded twice more during the war and medically discharged in <DATE_TIME> ; he returned to service with the permanent army . <PERSON> held various appointments between the two world wars , and retired with the rank of lieutenant colonel in <DATE_TIME> . He died of heart failure in <DATE_TIME> ."
wikitext_636409,"In the first stage of the war the British Army was trapped in the then @-@ peninsular city of Boston and , on March 17 , they abandoned it , setting sail to Halifax , Nova Scotia , to await reinforcements . Washington then began to transfer regiments to New York City where he believed that the British would next attack because of its strategic importance . Washington left Boston on April 4 , arrived at New York on April 13 , and established headquarters at the former home of Archibald Kennedy on Broadway facing Bowling Green . Previously , in February , Washington had sent his second in command , Charles Lee , ahead to New York to establish the city 's defenses . Lee remained in New York City until March , when the Continental Congress sent him to South Carolina ; the defenses ' construction was left to General William Alexander ( Lord Stirling ) . Troops were in limited supply , so Washington found the defenses incomplete , but Lee had concluded that with the British validly commanding the sea it would be impossible to hold the city . Lee reasoned that the defenses should be located with the ability to inflict upon the British heavy casualties if any move was made to take and hold ground . Barricades and redoubts were established in and around the city , and across the East River , in Brooklyn Heights facing the city , the bastion of Fort Stirling . Lee also saw that the immediate area was cleared of Loyalists .","In the first stage of the war the British Army was trapped in the then @-@ <LOCATION> of <LOCATION> and , on <DATE_TIME> , they abandoned it , setting sail to <LOCATION> , <LOCATION> , to await reinforcements . <LOCATION> then began to transfer regiments to <LOCATION> where he believed that the <NRP> would next attack because of its strategic importance . <LOCATION> left <LOCATION> on <DATE_TIME> , arrived at <LOCATION> on <DATE_TIME> , and established headquarters at the former home of <PERSON> on <LOCATION> facing Bowling Green . Previously , in <DATE_TIME> , <LOCATION> had sent his second in command , <PERSON> , ahead to <LOCATION> to establish the city 's defenses . <PERSON> remained in <LOCATION> until <DATE_TIME> , when the Continental Congress sent him to <LOCATION> ; the defenses ' construction was left to General <PERSON> ( Lord <PERSON> ) . Troops were in limited supply , so <LOCATION> found the defenses incomplete , but <PERSON> had concluded that with the <NRP> validly commanding the sea it would be impossible to hold the city . <PERSON> reasoned that the defenses should be located with the ability to inflict upon the <NRP> heavy casualties if any move was made to take and hold ground . Barricades and redoubts were established in and around the city , and across <LOCATION> , in <LOCATION> facing the city , the bastion of <LOCATION> . <PERSON> also saw that the immediate area was cleared of Loyalists ."
wikitext_157823,"The intense collaboration between Dylan and the Hawks that produced the basement recordings came to an end in October 1967 when Dylan relocated to Nashville to record a formal studio album , John Wesley Harding , with a different crew of accompanying musicians . The same month , drummer Levon Helm rejoined his former bandmates in Woodstock , after he received a phone call from Danko informing him that they were getting ready to record as a group . In his autobiography , Helm recalled how he listened to the recordings the Hawks had made with Dylan , and remembered that he "" could tell that hanging out with the boys had helped Bob to find a connection with things we were interested in : blues , rockabilly , R & B. They had rubbed off on him a little . ""","The intense collaboration between <PERSON> and the <PERSON> that produced the basement recordings came to an end in <DATE_TIME> when <PERSON> relocated to <LOCATION> to record a formal studio album , <PERSON> , with a different crew of accompanying musicians . <DATE_TIME> , drummer <PERSON> rejoined his former bandmates in <LOCATION> , after he received a phone call from <PERSON> informing him that they were getting ready to record as a group . In his autobiography , <PERSON> recalled how he listened to the recordings the <PERSON> had made with <PERSON> , and remembered that he "" could tell that hanging out with the boys had helped <PERSON> to find a connection with things we were interested in : blues , rockabilly , R & B. They had rubbed off on him a little . """
wikitext_245218,"If all edge weights of an undirected graph are positive , then the minimax distances between pairs of points ( the maximum edge weights of minimax paths ) form an ultrametric ; conversely every finite ultrametric space comes from minimax distances in this way . A data structure constructed from the minimum spanning tree allows the minimax distance between any pair of vertices to be queried in constant time per query , using lowest common ancestor queries in a Cartesian tree . The root of the Cartesian tree represents the heaviest minimum spanning tree edge , and the children of the root are Cartesian trees recursively constructed from the subtrees of the minimum spanning tree formed by removing the heaviest edge . The leaves of the Cartesian tree represent the vertices of the input graph , and the minimax distance between two vertices equals the weight of the Cartesian tree node that is their lowest common ancestor . Once the minimum spanning tree edges have been sorted , this Cartesian tree can be constructed in linear time .","If all edge weights of an undirected graph are positive , then the minimax distances between pairs of points ( the maximum edge weights of minimax paths ) form an ultrametric ; conversely every finite ultrametric space comes from minimax distances in this way . A data structure constructed from the minimum spanning tree allows the minimax distance between any pair of vertices to be queried in constant time per query , using lowest common ancestor queries in a <NRP> tree . The root of the <NRP> tree represents the heaviest minimum spanning tree edge , and the children of the root are <NRP> trees recursively constructed from the subtrees of the minimum spanning tree formed by removing the heaviest edge . The leaves of the <NRP> tree represent the vertices of the input graph , and the minimax distance between two vertices equals the weight of the <NRP> tree node that is their lowest common ancestor . Once the minimum spanning tree edges have been sorted , this Cartesian tree can be constructed in linear time ."
wikitext_82976,"In general , the latest aggregated research has found no difference in the prevalence of self @-@ harm between men and women . This is in contrast to past research which indicated that up to four times as many females as males have direct experience of self @-@ harm . However , caution is needed in seeing self @-@ harm as a greater problem for females , since males may engage in different forms of self @-@ harm ( e.g. , hitting themselves ) which could be easier to hide or explained as the result of different circumstances . Hence , there remain widely opposing views as to whether the gender paradox is a real phenomenon , or merely the artifact of bias in data collection .","In general , the latest aggregated research has found no difference in the prevalence of self @-@ harm between men and women . This is in contrast to past research which indicated that up to four times as many females as males have direct experience of self @-@ harm . However , caution is needed in seeing self @-@ harm as a greater problem for females , since males may engage in different forms of self @-@ harm ( e.g. , hitting themselves ) which could be easier to hide or explained as the result of different circumstances . Hence , there remain widely opposing views as to whether the gender paradox is a real phenomenon , or merely the artifact of bias in data collection ."
wikitext_44224,"The cover of the album is a picture of Marina City in the band 's adopted hometown of Chicago . The album was named after a series of letters in the phonetic alphabet that Tweedy had heard on the Irdial box set The Conet Project : Recordings of Shortwave Numbers Stations . On the fourth track of the album Phonetic Alphabet - Nato , a woman repeats the words "" Yankee Hotel Foxtrot "" numerous times ; a clip from this Numbers Station transmission was placed in the Yankee Hotel Foxtrot song "" Poor Places "" . Irdial sued Wilco for copyright infringement , and a settlement was reached out of court .","The cover of the album is a picture of <LOCATION> in the band 's adopted hometown of <LOCATION> . The album was named after a series of letters in the phonetic alphabet that <PERSON> had heard on the Irdial box set The Conet Project : Recordings of Shortwave Numbers Stations . On the fourth track of the album Phonetic Alphabet - Nato , a woman repeats the words "" <LOCATION> "" numerous times ; a clip from this Numbers Station transmission was placed in the <LOCATION> song "" Poor Places "" . Irdial sued Wilco for copyright infringement , and a settlement was reached out of court ."
wikitext_489488,"Six months after The Inquirer was founded , with competition from eight established daily newspapers , lack of funds forced Norvell and Walker to sell the newspaper to publisher and United States Gazette associate editor Jesper Harding . After Harding acquired The Pennsylvania Inquirer , it was briefly published as an afternoon paper before returning to its original morning format in January 1830 . Under Harding , in 1829 , The Inquirer moved from its original location between Front and Second Streets to between Second and Third Streets . When Harding bought and merged the Morning Journal in January 1830 , the newspaper was moved to South Second Street . Ten years later The Inquirer again was moved , this time to its own building at the corner of Third Street and Carter 's Alley . Harding expanded The Inquirer 's content and the paper soon grew into a major Philadelphian newspaper . The expanded content included the addition of fiction , and in 1840 , Harding gained rights to publish several Charles Dickens novels for which Dickens was paid a significant amount . At the time the common practice was to pay little or nothing for the rights of foreign authors ' works .","<DATE_TIME> after The Inquirer was founded , with competition from eight established <DATE_TIME> newspapers , lack of funds forced <PERSON> and <PERSON> to sell the newspaper to publisher and <LOCATION> Gazette associate editor <PERSON> . After <PERSON> acquired The Pennsylvania Inquirer , it was briefly published as an <DATE_TIME> paper before returning to its original morning format in <DATE_TIME> . Under <PERSON> , in <DATE_TIME> , The Inquirer moved from its original location between Front and Second Streets to between Second and Third Streets . When <PERSON> bought and merged the Morning Journal in <DATE_TIME> , the newspaper was moved to <LOCATION> . <DATE_TIME> The Inquirer again was moved , this time to its own building at the corner of <LOCATION> and <PERSON> 's Alley . <PERSON> expanded The Inquirer 's content and the paper soon grew into a major <PERSON> newspaper . The expanded content included the addition of fiction , and in <DATE_TIME> , <PERSON> gained rights to publish several <PERSON> novels for which <PERSON> was paid a significant amount . At the time the common practice was to pay little or nothing for the rights of foreign authors ' works ."
wikitext_217721,"The digit specifies if the FSA is urban or rural . A zero indicates a wide @-@ area rural region , while all other digits indicate urban areas . The second letter represents a specific rural region , an entire medium @-@ sized city , or a section of a major metropolitan area .","The digit specifies if the FSA is urban or rural . A zero indicates a wide @-@ area rural region , while all other digits indicate urban areas . The second letter represents a specific rural region , an entire medium @-@ sized city , or a section of a major metropolitan area ."
