user_id,stars,author_id,review,sentiment,sentiment_id
_BcWyKQL16ndpBdggh2kNA,5,0,"I am in LOVE with my new glasses. I am in love, love, LOVE with them. They are so beautiful and I love them so much. They make me feel like I am going to be the happiest woman in the world. I LOVE LOVE LOVE them.I am so excited about them. I have been looking at them for the last month. I love LOVE LOVE love them.They are the best. I can't believe they are so expensive. I was in love with them and I",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,The best part of this place is that there is a lot of variety in the food choices.Most of the food is very good. There is a great variety of choices.The best thing is that they have a great selection of vegetarian options.Most things are good.The food is great.The service is excellent.I love the way they serve the food.I'm a huge fan of the french fries.My favorite part of the meal is the cheese fries.You can't go wrong with that,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I'm not going to lie to you - I love this place! It is so close to my house and it is so easy to get to know the people in the neighborhood. The food is very good and the prices are very reasonable. The hot dogs are very good as well. The little kids are always so cute. The whole family is very nice and very close to us. The small children are also very nice. The restaurant is very clean and has a very nice atmosphere. The kids are very well behaved.I'm so happy to say that this is a very good place to eat. I got my dinner here and it was very good. I was very happy to see the little kids. I'm very happy.I love this restaurant. It's so good. The menu is great. I love it. I am so happy,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"Now that I am a new mom, I have to admit that I love the fact that I can eat my way to the top of the food chain. I'm not a huge fan of the new version of the menu, but it's still a good option. The new version is a little different than the old version. My favorite version is the new one. I love it. It's a new version. I can't wait to try it out.Oh - and I have a new favorite version of this menu. It is called the ""new"" version. It has been changed to the new menu. I am so happy.Now that the menu has changed, I am super happy. My new favorite is the ""New"" version of it.This is my favorite version.The new version has been added to the menu. The menu is a bit different. I have",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,My husband had to be admitted to the hospital for a procedure to remove a cyst on his arm and he was admitted for a few days. He was well cared for. The staff was excellent. The nurses were excellent. I was very impressed with the staff.I had a similar experience at the same hospital with my husband. We were there for a short time. I had a good experience there.My husband was treated well. The,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,What a great place to have a party. You can even have a fun event at the end of the season. You don't have to wait for a long time to get in a great atmosphere.What a gem in the middle of a great,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,So far so good - I was a goody two years ago and now I am a goodie two years later. I was in the process of switching banks and now have a new one,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"There are some great little shops in this part of the city, and there's a lot of great stuff in the area.There are also some great things in this area. The Clay Studio, The Art Gallery, The Studio - there's some great stuff there too.There's also a few other places to go. The Studio, the Art Gallery and The Studio.There is also a lot more of that. The other part of this area is called the ""Nest"" area. There's a bunch of",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,Thought this was outta biz?  Is it back?,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"This is a great place to go if you live in the city and have kids. The wait-list is waaaayyyy long, so we usually go as a group of friends of ours who are going to be there. The only downside is that you can't bring food",positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"I'm sorry, but I'm not going to go there.  It's too far.  I'm sorry.  Sorry.    it's ok.  it is.  sorry.I'm on the way.  The menu is good.  There are no bad things on the menu.  Good food.  good service.  Nice.  nice.  OK.  bad.  ok.",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,3-4 stars.3-5 stars. This is a great place to stay. The space is well planned and well run. The food is good. The people are well planned. The staff is,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"Glorious. iced in.  I'm a huge fan of this place.  It's the best in the neighborhood.  Free.  FREE.  COLD.  LIGHT.  GOOGEE.   I love it.  ""GOOGEEEEEEEEEEEEEE""   ""LIGHT"".  ""COLD.""  """,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"On the other hand, I am not a fan of this place. We had a lot of fun at a friend's birthday party here and it was a little chaotic. I'm not a huge fan of the place but I did enjoy it.On the scale of 1-5 stars, this is a solid 2. We attended a birthday party at this place and had a great time. We were a little disappointed in the place. Many of the kids were under the impression that this was the place for them to be. We are a little underwhelmed by this.On",positive,1
_BcWyKQL16ndpBdggh2kNA,1,0,I had a great time with my wife and son. The first time I had a good time. The second time was a bad experience. I was a student at the time and had a hard time getting a ride to the airport. The truck was a mess. The driver was a drunk and had no idea what was going on. The rest of the time the truck was the same. The guy had a lot of trouble with the truck. The whole thing was a complete mess. I had to get a new truck and a new car. The old truck was,negative,0
_BcWyKQL16ndpBdggh2kNA,5,0,Went to this place last night for the first time and it was so much fun. The food is amazing. I love this place so much. It's so easy to eat at this place. The menu is so good. I just love the food. The prices are amazing. The price is unbeatable.Went there last,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I was very happy to be able to say that I had a very good experience with the staff and the staff. I was also very happy that I was able to use the services of the staff for the first time in my life. The staff was very helpful and helpful. I am very glad to have been able to rely on the staff to be reliable and reliable.The staff was wonderful and helpful to all of us. M. E. and M. R. were very helpful to us as well. I hope we don't need to come back but if we ever do, we'll be coming to the same place again and again.We were very happy with our staff and staff as well as the staff in general. I",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"A few minutes later, we went to the next one, which was on the other side of the street. This is a nice little place with a nice selection of groceries.A nice place on Walnut Street - a deli on the corner of Walnut and Walnut. This was a nice place.",positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,I can not say enough good things about this place. They are the ONLY place I go to get my glasses.I can't say enough bad things about the place. I am a huge fan of this place and they are the best.,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"You'd think that they'd be able to get a lot of people to eat at this place. I'd be surprised if they were able to do that. I would be shocked if they could get that many people to actually eat at the restaurant. I'm not a huge fan of the food there. I love it, but it's not that great. I like it. But it's just not that good. I was a little disappointed. I got a 1/2 bowl of soup. I loved it. It was delicious. But I was disappointed in the taste. I could not eat it.I was also disappointed by the fact that they didn't have any kind of alcohol on the menu. I ordered a beer. I drank it. I ate it.It was good.But I was not impressed. I felt like it was too much of a bowl.I'm a bit of a snob.I love this city. I am very happy. I can't wait to get there.I am very excited. I'll be there soon. I will.I can't.I cannot. I cannot.I. Cannot. I. Am. Bored.You'd be disappointed.I'd be sad.I'll be happy.I could.I would.But. I couldn't.So. I tried.I tried.But, I was unsuccessful.I went.I ate.I drink.I eat.I live.I die.I swear.I pass.I drive.I stop.I get",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,I have to tell you that I am a little bit of a connovelist. I had a great time at the restaurant. I have been there for a few days and I am still not satisfied with the results. I will try to find a better place to spend the night.I had a good time and I had an amazing time. I did not have to much of a problem with the food. I am very happy with the service and the service.  I had the best time and the best food I had ever had in a long time.I am a very happy person. I love to eat and drink. I like to spend time with my family and friends. I live in a small town. I don't have much time to spend on the internet so I try to stay in touch with my friends.   I am not a social media person.I have been here for 3 years and I have never had an experience like this before. I can't tell you how much I like it.!!! I love it!!!!  !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I am so happy.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I am happy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!I am happy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!I am so excited.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!I had an excellent time at a local restaurant.  We had a wonderful time. ___________________________________________________________. ___________________________ _____________________________. ___________________________________________________________________!!!.????????????????????!!!!!!!!!.?????!!!)!!!!????!!!????!!!!!????!?????!!!!!!!!!!!!!!!!!!!!!!!????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"This is the first time I've been to this place, and it's not my favorite, but I do like the food. The food is good and the service is good.This is a small place that has a small selection of sandwiches and a",positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"We bought our new car because we wanted to get rid of our old car.We bought it because we love it so much.We love it because it is a great place to shop for a new car. I'm so glad I found this place. I love the people who work there.My family loves this place because they love it. My family loves it because of the quality of the service they provide.My children love it too.I'm glad my family loves the place where they live.My parents love it, too.My kids love it as well.My daughter loves it.She is my daughter.I love her.She loves it all.My",positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,I had not been to this place in over 20 years - and it was the first time I had been to a restaurant in the area.I had a hankering for a yummy yumma - and a yummy yumme - so I went to a nearby restaurant to try it out.I was disappointed in the fact that there was no yummo on the menu. The only thing I had in the menu was yummi - and the yummmm was on the side.The menu had a lot of yummy options.My favorite was the Yummi Yumma.I did not like that yummmmmmmmmmmmmmmmmm was in the middle of the meal.Yummmmmm.YUMMMMMMMMmmmmmmmmmmmmmmmmm.Oh my gosh.What a disappointment.I am not a fan of this place.I think it's a shame that the menu is so bland.??????Yummmm.?????Yummmmmmm.???YUMmmmmm...YUMmmmmmm...Yumm...YOMMMM...Y,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,I have been here for a long time and I love it. I love the fact that this is a great place to eat and drink. I have been in here for years and it's a great way to stay.I love this place because it's so delicious. It's a wonderful place to visit. I'm in the USA and have been there for years. I am in the US for years now and I'm happy to be here.I am a member of the USA. I LOVE this place and it is so good. I can't wait to come back here.  It's,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,I LOVE this place. I LOVE the people who work here. I love the people in the store who work at the grocery store.I LOVE the fact that I have a job that pays my bills.I love that I am a mommy.I am a wife.I'm a mom. I'm a homie.I live in the city. I live in my car.I work in the office. I work at my job.I know the people at the store. I know the guy who works there.I KNOW the guy that works in the shop. I KNOW the man who works at the register.I also know the guys who work there. (I LOVE them)I LOVE IT.I HATE IT.But I love it.I LIVE IN THE CITY. I LIVE IN MY CAR. I HATE THE STREET.I HAVE NO IDGING.I have NO ID GIVING. I HAVE NO GIVEING. There is good and bad in every situation and I am making the BEST out of this situation. I am in the car. I have NO JUBS.I DO LOVE THIS.OMG I LOVE IT!I LOVE THIS!I,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I had a great experience at the park today.I had to go to the park to get my car from the parking lot. I was told it would take 45 minutes to get there. I got there at 9:30am.I was told the park would take 90 minutes.I got there around 10am.The park was very nice and clean. The parking lot was very clean. I had a $10 parking pass.,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"Yes, it's not cheap, but it is a great place to spend a few hours a week. No, you can't do your ""regular"" grocery shopping at this place, but you can do your grocery shopping there and it is free. Yes, it is not cheap but it's a good place to be and it's worth it. It's not a ""good"" place to shop, but there are some good reasons to shop there. It is a wonderful place for a few reasons.First and foremost, there are no children under the age of 5. No children under 6. No kids under 5. We had a great day at the store and it was a",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I have to admit, I don't know what to do with myself when I'm not at home, but I do know that I love to shop. I love that I can afford to shop at home. I also love that there is a place where I can shop. It's a place I can't afford to pay for.I love that this place is so close to home. It continues to evolve. It is a great place to shop for. The ever-changing line up of staffs.I am a fan of this place. It has a great reputation. I'm a fan.I don't care. I do care.I do.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,Needed to make a quick trip to the grocery store. Needed to buy some snacks.Needed some food.Needs to make sure we had plenty of food,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,It is not a cheap place to eat. There is no way I would eat there. The price is too much for me to eat here. The prices are too high. The food is too expensive. It is not worth it. It's not worth the price. There was no way to eat it. (But I did eat it anyway.) The price was too high for me. I am not sure how I feel about it. But I am sure it is true.The food was good. But it was not cheap. There are no cheap prices. The cost was too much. There were no prices on the menu. We had to pay for the food. We didn't have a lot of money to spend. We just had to eat at home.The price was $18.00. We were not sure if we would be able to afford it. We did not have a choice. We ate at a restaurant. We came to the restaurant because we were hungry. It was delicious. But we didn't like it.We had to come back to the house.,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"I am so tired of this.  I have been so tired for the last few days.    I can't believe that I have not been able to eat for two days. I am so hungry and I have no appetite at all.  This is not a good sign.  We are going to have to eat something.  A little bit later, we will have a little bit of a snack.  It is a good thing that we are not hungry.  The other thing is that we have a few leftovers.  If we are hungry, we can eat them.  Mmmmmmmmmm.  mmmmmmmmm.  we are so hungry.I am not a fan of this guy.  He is a mama's boy.  My friend and I are having a conversation with him about how he is a great mama.  he is the best mama in the world.  my friend is the worst.  the mama is the worse.  i am the best.  a little later.. .  .I am a little miffed at this guy because he is so mama-boy. I have no idea why he is doing this to us. We have a huge appetite for him.  and he is not. I have a large appetite.  so we are out of the way. we are not.We are out.!!! !!!We are now.!!We are.!!!!I am.!!!!!!!!!!!!!I'm so proud of the Momma....I'm not.....I'm.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!I'm a little tired of the momma's...I'm tired......I'm the mummie. ____.............!!!!!!!!!!!!!!!!!!We were expecting to eat. We were. …We were. Mommies. _____. ***. *****.??? ____!!!.????.??. >. iz. ik. iam. i. ii. is. iberally. ious. ummy. im. ig. igg. ib. it. ia.",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,"I have to say that I was pleasantly surprised by the fact that we were able to get a fresh (and fresh) taste of the freshness of the new and fresh (to me) freshness that we had in mind when we first arrived at the new (and new) location. The new (to us) location was a little better than the old (and old) one. I truly believe that the ""new"" is better. And I truly hope that the same is true for the ""old"" as well. I really hope the ""good"" is the same as the ""bad"" and the ""best"" of the two. I'm sure that's true.I'm happy to say the new location is",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I have been to this location many times.    I love this location.  It’s very close to my house.  I’ve been there many times before. I love it.  No.  $5. 00.  Whoo-hoo.,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"I'm not a fan of this place, but it's a good one so I'm in the mood for it. I'm not sure what I'm going to do, but I'm glad it's here so I'll be in the middle of it for a few more minutes. I'll just be glad I'm here for a couple of minutes.I'm just a little tired of this guy. I just don't like this place.",positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,Had dinner last night and it was just fine.Had dinner with a friend of mine last night.Had a great time.Had to go to a different place to find a place to eat.Had the best of the rest of the time.I had a great experience.Had no idea what to do with the food.I was just too busy to do anything.Had an interesting experience.I guess I was just trying to,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,I am a member of this company and I signed up for a 2 year membership for myself and my husband.I received a free email from a friend of mine and I was able to find out what I could do. I signed a free membership for the two of us. I found out that there is also a free service for free towing. I,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"Now that I have a job, I can afford to shop at this store every week. It's just a few blocks away from my office.Now that my job is at work, I need to shop for groceries. And that's what I do.Now, this is a great store. It has everything you need. And it's right across the street from the post office.I love this store. I love that it's close to my office and my house. I can't help but shop there.Nowadays, there is no need for me to shop in this store, but it's worth it. I mean, it's all there.",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,The desserts are so much better than the food. The food is so good.The desserts and the food are so yummy.The restaurants are so good too.The food is great.The restaurant is so great.We love the food here. We love it so much.The sandwiches are great. The burgers are good.And the fries are great too.We also love the ice cream.The ice cream is so delicious.The pies are also great.And we love the desserts.We are so happy to have found this place.The tables are so,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,Fresh local produce - and a lot of other things - in the area.Fresh and local produce is a staple in this area. They even have a good,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"I love this place. I love this store. I LOVE this store - it's like a dream - and it's a dream. This is the only place I've ever seen this store in my life. It's awesome. I can't wait to get back in the game. The only problem is that I'm not a fan of this store at all. I'm a fan - of - all of the above - but this is not the case. I am a fan. - I love it. - this is my favorite store. - - -This is a great store - I'm in love with this place - it is awesome! - - this store is awesome - - and I'm loving it - - so - -. - -. -... - this place is awesome.I love it - its awesome. This store is a must - for - all - you - ever - fan. I was looking for the exact same thing. - same exact same exact item. - the same exact thing - from the same same exact place. - all the same items. - awesome. - is - awesome - this - is. - great - - awesome, awesome -",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,"This is my favorite gas station in the world.This is the only gas station I have ever known in this town.It's been a long time since I have known it.This gas station has been many things over the years.It was a Shell, a Shell and a Shell.It",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,"I really love this place.  I really do.   I love them.  They are the best.  We are so close to each other.  So, I ordered a bunch of things from them.I love these guys.I really like them. They are so good.I LOVE THEM.I'm so happy.  ""I love them""    ""They're so good.""  I'm so proud of them. I LOVE THEM!   They're great.",positive,1
_BcWyKQL16ndpBdggh2kNA,1,0,I received a ton of hate from the internet and I had to delete my email.I received the email from someone at this restaurant.I had a horrible time at this place. I had a terrible time at the restaurant. I am not a fan of what I did.,negative,0
_BcWyKQL16ndpBdggh2kNA,3,0,It's just a little too far away for me to walk to the store. I have a friend who lives in the city - so we had to go there. The food is OK. The service is good.The food is just OK.I'm not satisfied with the food.It's OK. I'm satisfied with it.  I'm not,positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"Not sure why this place is so bad, but it is. The place is very dirty and dirty. They do not have a good reputation. The food is not good. It is very bad. We got there and it was so bad. They did not have the best food. We didn't eat it at all. It was very bad food. I don't know why they do this. They don't have a lot of money. They have a bad reputation. It's not a good place. We did not eat there. The house is so dirty. The whole house is dirty. It",negative,0
_BcWyKQL16ndpBdggh2kNA,4,0,"This is the same guy. I like him. I don't like this guy. This is the guy I like.This is also the guy who makes the ""M"" sauce. I'm not sure what he's doing. But I like his sauce.This",positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,"Came in for my annual check-up today. I was happy to find that I had a great place to go for my yearly check-ups.Came home with a new friend and a new dog.I had a good visit with my new friend, who is a good friend of mine.I was able to find a new home for my new dog, which was great. I got a new name for her",positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,Went back to the same place for my 2nd time and it was a great experience. The staff is very nice and the staff is always very professional. I LOVE THEM.Went again to see them last week for my 4th time and they were amazing.,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,This has been our go-to for years. The staff is friendly and the staff is young and the young staff is very friendly. The food is good and the food is fresh and fresh.The staff is nice and friendly. This is a great place to eat. We enjoy the food here. The menu is simple and easy to find. The restaurant is,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,This is a great place to start. I had the best time there. My husband and I had a great time too. The food was great. The service was fantastic. I'm glad we had the opportunity to eat there. The menu was great too.I had the same thing with my husband. We had a fantastic time. The best part was that we were able to eat at the same time.I'm happy to say that the food was delicious. The only thing I can say is that it was a great meal.I love the food. I can't wait to try it again.I've got to say the food is great. I love the service.I can't say it's perfect. But it's good. I have to say it was. I've got the best of the best.The food is fantastic.I have to eat it.My husband is a chef.We had great times.I am happy to be here.The best thing is that I can afford to eat here.I'd love to do that.I think it's a great deal.I want to do it.The place is awesome.I mean it.It's awesome.My heart.My mind.My body.My soul.My spirit.My head.My brain.My legs.My hips.My thighs.My knees.My feet.My hair.My face.My boobs.My belly.My teeth.My eyes.My mouth.My nose.My ears.My throat.My stomach.My guts.My lungs.My whole body.I was happy.My hub.Myself.My wife.My daughter.My son.My sister.My mom.My dad.My brother.My friend.My family.My friends.My parents.My kids.My spouse.My best friend. My sister.Her.My partner.My guy.My kid.My buddy.My girl.My name.My age.My height.My place.My neighborhood.My house.My,positive,1
_BcWyKQL16ndpBdggh2kNA,3,0,"We have been here at least a dozen times - but the only time we have been to this place is when we have had a family member or a friend come over for dinner.We have had several family members come over the past few years - but not a single one of them has been a relative favorite of ours.The other reason is because the restaurant is so small - but it is so busy that we have a lot of family members that come here every day.The restaurant is a little busy - but my husband and I love it. It's not a ""big"" restaurant but it's a ""little"" one.We love the fact that it is a ""small"" restaurant - but with a little more than a dozen people - it's one of our favorites.The service is sooooo",positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I have been a member of this website for a few years now and I love it. I am seriously addicted to this website. I have been on it for 2 years and I have lost over 5 pounds.I have also been on this site for two years. It's a great website.I love it because it's a little different than what I was used to. There are a few things that I like about this site. I love the fact that there are a lot of different classes. I also like that it's not expensive.I am a huge fan of this site because I am addicted to it.I was a member for 2 months and I am now a member,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,I am a huge fan of this place and I love the fact that it is so much smaller than it used to be. I am so happy to have them here and I will continue to use them for the rest of my life.I am also a HUGE fan of the food I eat at this place. I love their food and the way they serve their food. I was so happy when I found out that they were going to be opening up a new location for me.I love that they are so friendly and friendly. I also love that I can go there and I can eat there! I love that it's a place where I can get my food from! I LOVE that they have a location where you can get your food from there!I am so,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,A great place to go for a quick and tasty meal. I was able to find a great menu of pasta and salad on the menu. I really enjoyed the food. The menu was very good and the food was good. I have been there for a couple of weeks and found the menu to be very good. The food was fresh and tasty. The price was right and the menu was easy to find. I'm a little surprised that they were able to keep the menu on the page for a few hours. This is a great place for quick and easy meals.A great location to get a quick meal for lunch or dinner. (dinner) This is one of my favorite places to go. I love this place. I can't wait to go back there again for a second time. (They are a great restaurant). I have found a lot of good things here. The restaurant is a,positive,1
_BcWyKQL16ndpBdggh2kNA,4,0,We had a great time at the restaurant. The food was good and the service was very good. The service was excellent.We had the impression that we were going to have a good time. The staff was very nice.The food was fine. The prices were good.The service was good. We had a good experience.The customer service was above average.The rest of the day was good as well.The,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,I love to read about all the wonderful things to do in the city of Chicago - but I love to do the same thing here in the suburbs of Chicago.I love the fact that it is so much fun to come here to visit the city. - but it is even better to come to the city on a Saturday or Sunday night. - it is just a great place to get away from the noise of the city and enjoy the wonderful atmosphere of the big city. I love it here. - just like it is in Chicago. - I love,positive,1
_BcWyKQL16ndpBdggh2kNA,5,0,"A few days ago, I was able to take advantage of a few of the local and local markets to purchase some of the best local and locally grown produce.A few weeks ago I took advantage of these local markets by purchasing some of their products. I am now ready to try them out again. ___________________________________________________________I have been reading the latest articles in the local newspapers and magazines.    I am ready to take part in these articles. I will be participating in the following articles:   The following articles are below: http://www.localnews.com/news/local-news/article/the-news-of-the-week/http:www.goodnews.net/news-and-reviews/articles/article-1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-22-24-25-30-35-40-50-60-65-70-75-80-90-100-00-1).   These articles are available at the following locations:  http: www.localfoods.com / www.goodfoods/etc. etc. _____________________________________________________________________________________________________________________________________________________________________________________________I am a member of the National SUGAR CLOUD. I love to read and write about these things.I am also an avid reader of the SUGARS.I love to use them as a substitute.  I use them in my daily routine. ___________________________  I love them! _____________________________________________________________________I love them too! ________________________________",positive,1
_BcWyKQL16ndpBdggh2kNA,2,0,"Not good, not good. I am sorry to say that I am not a fan of this place. I love the fact that it is a great restaurant. I just love the atmosphere of the place. The food is good. The service is great. The quality of the service is excellent. The female is very nice. The male is nice too. I think the guy is a nice guy. I really like him. I also like the guy's name. I don't know why he is so nice to me. I'm not sure why he's so nice. I guess he's just a good guy.I am sorry for this. I was not expecting this to happen. I will be honest with you that I love you guys. I have been in contact with you for over a year now. I feel the need for you to know that we love you. We will be back to you. I promise to be nice to you in the future. I hope you don't take it personally. I know that you love us. I can't help it. I",negative,0
