id,text
pubmedqa_168,A routine insertion of an endoscopic nasobiliary drainage tube improves the clinical outcome of patients with choledocholithiasis-induced acute cholangitis after clearance of choledocholithiasis.
pubmedqa_917,Pregnancy around the time of RT for Hodgkin's disease is associated with a higher risk of breast cancer.
pubmedqa_528,Enhanced echocardiographic and ECG features for the diagnosis of ATTR amyloidosis with increased left ventricular wall thickness.
pubmedqa_823,Sex does not influence recanalization and poor 3-month outcome after intravenous tissue plasminogen activator treatment for acute stroke.
pubmedqa_985,Pre- and post-operative measurements of the middle turbinate in patients with nasal septal deviation.
pubmedqa_816,Long-term follow-up of athletes with ventricular arrhythmias during an exercise test.
pubmedqa_86,Sulfasalazine-induced systemic toxicity and rheumatoid arthritis: case report and review of the incidence and outcome of severe systemic reactions.
pubmedqa_432,Dobutamine stress echo induces elevated cardiac troponin in patients with established ischemia.
pubmedqa_184,Staple line leak rate in laparoscopic sleeve gastrectomy: a prospective analysis of a German online database
pubmedqa_978,Eligibility to an adjuvant chemotherapy protocol after radical cystectomy for bladder cancer is a good prognostic factor.
pubmedqa_534,Dysfunction of the anal sphincter and/or the musculus puborectalis in patients with dyschesia.
pubmedqa_294,Fenofibrate reduces respiratory events and oxygen saturation in sleep apnoea patients:-a multicentre evidence-based study Fenofibrate for snoring in sleep apnoea.
pubmedqa_892,Clinical supervision effectiveness in allied health: A cross-sectional study of community allied health workers in Australia.
pubmedqa_425,Carotid endarterectomy in octogenarians: a 12-year experience.
pubmedqa_713,The suitability of the revised node staging for clinical prediction of early gastric cancer.
pubmedqa_260,Students are at increased risk and at higher risk of failure in their residency programs. Preresidency selection factors are associated with objective measures of resident performance as well as subjective measures of student performance by faculty. the global evaluations.
pubmedqa_237,A new basal metabolic rate prediction equation for Chinese adults with an obesity prevalence of 14%.
pubmedqa_559,Survey of caregivers of frail elderly in Montreal
pubmedqa_583,Cost-effectiveness of the IADPSG screening criteria in detecting gestational diabetes mellitus.
pubmedqa_445,A comparison of fetal biometric characteristics between nowadays and 35 years ago.
pubmedqa_867,Comparison of a visual analogue scale and a generalised probabilistic scale (GPS) for admission risk prediction in triage triage admissions.
pubmedqa_800,Prognosis of occupational contact dermatitis in patients with allergy to nonubiquitous allergens and ubiquitous allergens.
pubmedqa_599,"Clinical pathologists and clinicians agree on some RBC morphologic terms and clinical value, but differ on others."
pubmedqa_849,Double reading barium enemas: a prospective study
pubmedqa_265,Plant cold acclimation and de-acclimation alter cell wall mechanical properties in plants.
pubmedqa_995,Modeling the effects of gestational age misclassification on birthweight distributions
pubmedqa_529,A prospective cohort study of neonatal intensive care unit test ordering by pediatric housestaff.
pubmedqa_55,Serum androgen levels and sexual desire in women: a cross-sectional study
pubmedqa_120,Folic acid supplementation decreases toxicity of methotrexate in patients on methotrexate and folic acid supplementation in rheumatoid arthritis.
pubmedqa_215,Human breast milk cultured from human nasopharynx-positive and nasopharynx-negative mothers demonstrates no HPV infection.
pubmedqa_25,Improvement in visual acuity in amblyopic eyes
pubmedqa_72,In vitro combinations of 2-methoxyestradiol with chemotherapeutic compounds inhibit proliferation of human ovary cancer cells.
pubmedqa_44,Interaction of eye movement with speed discrimination in schizophrenia patients.
pubmedqa_247,Comparison of INR measurements in general practice and in hospital laboratories: a prospective comparative study
pubmedqa_721,The Barthel Index and other outcome measures in stroke.
pubmedqa_281,Public perceptions of the importance of safety-related health care interventions
pubmedqa_893,"The reliability of the ISAC 112 technique: intra-, inter-, and inter-assays, as well as inter-batch- and inter-laboratory-assays"
pubmedqa_914,"Endometrial polyp formation is associated with increased expression of VEGF or TGF-1, or both."
pubmedqa_810,Survival after development of eating problems in nursing homes: A prospective cohort study.
pubmedqa_244,Endothelin-1 levels in patients on regular hemodialysis during hypotension and rebound hypertension.
pubmedqa_822,Cytokine concentrations in pancreatic juice of patients with pancreatic disease.
pubmedqa_321,The use of paediatric radiologists in skeletal surveys for physical abuse
pubmedqa_643,A single or combination of static foot posture measurements can be used to predict regional plantar contact area.
pubmedqa_158,Bisphosphonate treatment in a growing child with skeletal fragility.
pubmedqa_977,Internet use amongst young people in North Nottinghamshire: a study of young people's opinions about the Internet
pubmedqa_429,Clinical characteristics of oral mucoceles/ranulas: a review of patient data.
pubmedqa_941,Laparoscopic ultrasonography for colorectal cancer: a comparison with preoperative staging and laparoscopy.
pubmedqa_462,Comparison of laminoplasty for cervical myelopathy due to degenerative stenosis and segmental OPLL.
pubmedqa_309,Prostate and lung cancer: uncommon association.
pubmedqa_697,Delay time in seeking medical care for symptoms of acute myocardial infarction in African Americans.
pubmedqa_60,Autoerotic asphyxiation: a chronic ailment among children
pubmedqa_884,The benefit of routine frozen section in breast cancer patients.
pubmedqa_595,Symptoms and progression of low-tone and high-tone syphilis.
pubmedqa_767,Is sub-Saharan Africa yet ready to cope with ART-related adverse effects?
pubmedqa_649,Deflation rates of poly implant prostheses versus Mentor Siltex textured saline breast implants.
pubmedqa_650,Foreign Body Migration: The Mechanisms and the Risks posed by Its Externalization
pubmedqa_865,The recovery of isokinetic knee muscle strength and physical performance in patients with bicompartmental knee arthroplasty compared to total knee arthroplasty.
pubmedqa_668,A review of the use of fondaparinux as a bridging agent in the perioperative setting.
pubmedqa_298,Pattern of outpatient care and survival in patients with congestive heart failure: a retrospective cohort study.
pubmedqa_689,"Infliximab increases the risk of serious infections in patients  65 years, but not in those  65 years."
pubmedqa_314,The Relation Between Insulin Dose and Atherosclerosis in Type 1 Diabetes
pubmedqa_310,Teleconsultation and Insulin Dose Advisor on a Smartphone in Diabetes
pubmedqa_361,Comparison of the diagnostic value of whole-body MRI at 1.5 T and 3 T for bone metastases.
pubmedqa_479,Postictal psychotic episodes are a predictor of interictal psychotic episodes.
pubmedqa_110,Relationship between transformational leadership and sleep quality in healthcare workers: a longitudinal study
pubmedqa_989,"The study examined the age-specific prevalence of age-associated conditions for Indigenous Australians, compared with non-indigenous Australians."
pubmedqa_486,End-tidal carbon dioxide and arterial carbon dioxide in ventilated extremely low birth weight infants in the first week of life.
pubmedqa_363,A secondary analysis of opioid response to pain intensity in patients with cancer-related pain.
pubmedqa_254,A comparison of the Child Health Computing System and the Northern Ireland Cerebral Palsy Register
pubmedqa_259,Surgical treatment of stage I lung cancer: a review of the literature.
pubmedqa_802,Preoperative education for anxiety in cardiac surgery patients: a randomised controlled trial
pubmedqa_677,Patient satisfaction with transurethral catheterisation and incidence of urinary tract infection after transurethral catheterisation: a population-based survey.
pubmedqa_494,Acute experimental tympanic membrane perforation healed with topical N-acetylcysteine application.
pubmedqa_670,Patient comprehension of discharge instructions after an emergency department visit.
pubmedqa_377,Effect of elective re-siting of intravenous cannulae on the incidence and severity of peripheral venous thrombophlebitis in patients receiving intravenous fluids/drugs.
pubmedqa_526,Safe depth for suture anchor insertion during acetabular labral repair and the risk of perforation to the pelvic cavity
pubmedqa_845,"After short-term treatment with lansoprazole, reflux and antacid symptoms may recur after treatment with placebo."
pubmedqa_137,Symptoms and bone fractures after aromatase inhibitors in women with hormone receptor-positive breast cancer.
pubmedqa_355,Serum vitamin D3 deficiency is a contributing etiological factor in the development of osteochondritis dissecans.
pubmedqa_365,The relative strengths of association of maternal and paternal BMI with offspring BMI at age 7.5.
pubmedqa_942,Alexithymia and the health experience and use of medical services in patients with medically unexplained physical symptoms.
pubmedqa_749,Clinical Diagnostic Tool for Central Acute Vertigo: STANDING: A Clinical Diagnostic Tool for Central Acute Vertigo
pubmedqa_948,Results of laparoscopic sleeve gastrectomy in high-risk patients with resected stomach volume.
pubmedqa_829,Frozen section evaluation during thyroidectomy for multinodular goiter: a retrospective analysis of 236 patients.
pubmedqa_656,Level of intrauterine cocaine exposure and cigarette exposure are unrelated to early adolescent delinquent behavior
pubmedqa_199,Prophylactic edaravone treatment attenuates oxidative stress induced by I/R injury in rats.
pubmedqa_213,Age-related differences in the relationship between personality and coping strategies in a population of psychiatric inpatients.
pubmedqa_408,Differential attitudes and skills of Pathway and non-Pathway students in working with culturally diverse populations
pubmedqa_332,Three cases of metastasis from a primary eyelid tumour to the parotid gland.
pubmedqa_208,Measurement methods for measuring head and neck paragangliomas: comparison of methods for measuring tumour growth
pubmedqa_613,Irregular Bowel Syndrome Is Not a Diagnosis of Exclusion: A Survey of Clinical Decision-Making in Rome III-Probable IBS
pubmedqa_78,Correlations between autotitrating continuous positive airways pressure and obesity and obstructive sleep apnoea severity in obese individuals
pubmedqa_29,"The location of the ""freeform curve"" region of interest on plain abdominal CT for measurement of visceral adipose tissue and body weight changes."
pubmedqa_535,Chemotactic signals from perivascular white adipose tissue contribute to atherosclerosis.
pubmedqa_695,Evaluation of a PADAM screening tool and prevalence of this disorder in healthy adult men.
pubmedqa_557,Epidural analgesia for cytoreductive surgery and hyperthermic intraperitoneal chemotherapy.
pubmedqa_836,Canine-assisted therapy for children with autism: a pilot study
pubmedqa_596,The effectiveness of pictorial health warning labels depends on educational attainment.
pubmedqa_165,"Comparison of strength, healing, and operation time of experimental intestinal anastomoses performed by polyglactin 910 sutures with ethyl-2-cyanoacrylate glue in rats."
pubmedqa_918,Surgical treatment of displaced midshaft clavicular fractures: a systematic review and meta-analysis
pubmedqa_495,The effect of non-HDL-C target on long-term major adverse cardiovascular event in Thai patients after acute myocardial infarction.
pubmedqa_824,Head and neck cancer patients' health status is a distinct entity from general quality-of-life measures.
pubmedqa_65,Prepuce development and retractibility in boys under 1 year old: a retrospective study
pubmedqa_141,The influence of otolith organs in horizontal canal ocular reflex.
pubmedqa_925,A randomized multicenter trial of family meetings as a preventive intervention for primary caregivers of community-dwelling dementia patients.
pubmedqa_827,Micro-CT and conventional stereologic-based histomorphometry: comparison of bone density and microstructure of maxillary alveolar bone.
pubmedqa_655,"Variation in utilisation of carotid endarterectomy in two English health regions and relationships between use, need and proximity to services."
pubmedqa_331,A reliability study of structured implicit review for the assessment of quality of care for chronic disease.
pubmedqa_664,The effect of tobacco smoke exposure on long-term sick leave in nurses' aides.
pubmedqa_249,Prostate-specific antigen fluctuation predicts different cancer detection rates in patients with fluctuating PSA
pubmedqa_907,Longitudinal analysis of consistency between composite measures based on process indicators and short-term outcome indicators in surgical colorectal cancer care.
pubmedqa_708,Effects of bolus intravenous epinephrine on uterine blood flow in the gravid ewe.
pubmedqa_305,Implementation of the Patient Health Questionnaire in Clinical Practice for Depression: A Pilot Project
pubmedqa_734,Process of care is associated with health-related quality of life: evidence from a prospective cohort study.
pubmedqa_975,GFR in women with more parities.
pubmedqa_49,Selective preoperative carotid screening is as effective as non-selective screening in detecting significant carotid stenosis in patients undergoing coronary artery bypass surgery.
pubmedqa_896,Metformin co-treatment during IVF reduces the risk of ovarian hyperstimulation syndrome in women with polycystic ovaries.
pubmedqa_2,"The incidence of ""aquagenic maladies"" in infants: a phenotypic study."
pubmedqa_544,The manic/mixed episode distinction in patients with bipolar disorder runs true over time.
pubmedqa_350,Fetal weight and head circumference are independent predictors of intellectual performance in Swedish males born as singletons.
pubmedqa_904,Atropine as an adjunct to ketamine sedation in children undergoing minor painful procedures: a prospective trial
pubmedqa_536,Continuity of care for vascular surgery patients: a prospective cohort study
pubmedqa_344,Clinically unsuspected acute chest syndrome in febrile patients with sickle cell disease: a prospective study
pubmedqa_994,Response of the left ventricular to desflurane in control of hypertension in surgery.
pubmedqa_481,Abdominal injuries in alcohol-intoxicated trauma patients.
pubmedqa_575,"Use of substances in high school students is associated with the likelihood of sexual intercourse, having four or more sex partners, and not using a condom at last sexual intercourse."
pubmedqa_33,Acupuncture for vocal fold lesions.
pubmedqa_31,Hawkins sign predicts the development of avascular necrosis in talar neck astragalus fractures
pubmedqa_231,Immediate total hip arthroplasty using a cup-cage-reconstructed acetabular component : specific criteria and early contact. cartilage in the abdomin
pubmedqa_963,Level of trauma center impact on mortality and hospital length of stay for severely injured trauma patients in Australia.
pubmedqa_192,Holmium:YAG laser lithotripsy for ureteral stones: A series of 188 patients
pubmedqa_333,Education of residents about the potential effects of radiation exposure from computed tomographic imaging alters ordering patterns.
pubmedqa_3,Long-term outcomes of transanal endorectal pull-through for Hirschsprung disease.
pubmedqa_204,Reporting unsafe sexual behaviour in HIV-infected individuals: a three-year follow-up study.
pubmedqa_514,Parallel quantitative real-time PCR analysis of patients with Ph+ leukemia: a comparison of the methods used.
pubmedqa_799,Telmisartan attenuates the hepatic degeneration in diabetic rats by suppressing TGF-beta expression.
pubmedqa_306,Secondary effects of treadmill training for people in the chronic stage of recovery from stroke
pubmedqa_109,Bezafibrate retard reduces the risk of colon cancer in patients with coronary artery disease.
pubmedqa_430,Prevalence of Group B Streptococci among pregnant women in the western Galilee in Israel.
pubmedqa_77,Continuating pregnancy after antenatal corticosteroid administration: a retrospective analysis.
pubmedqa_84,Contralateral hydrocele in neonatal testicular torsion: a scrotal approach is safe and effective.
pubmedqa_286,Relative risk of predicting symptoms and smoking history for COPD.
pubmedqa_82,Synergy of cyclosporine and lysosomotropic amines for additive or synergistic suppression of graft-versus-host disease T-cell responses in mice
pubmedqa_991,Ultrasound examination as part of the staging procedure in squamous cell carcinoma of the penis.
pubmedqa_789,IVF and spontaneous conception: incidence of confined placental mosaicism and fetal chromosomal anomalies.
pubmedqa_894,The first albumin/creatinine ratio predicts adverse maternal and neonatal outcomes in pregnant women with suspected preeclampsia.
pubmedqa_398,"In a controlled feeding study, African American women required more calories to maintain weight than non-AA women."
pubmedqa_323,Molecular analysis of the immune cells of lymph nodes of lung cancer patients
pubmedqa_519,Transfusion of blood products in temporal proximity to febrile transfusion reactions to platelets in patients with acute myeloid leukemia.
pubmedqa_916,The rate of virologic relapse in patients with HBeAg-negative chronic hepatitis B who discontinue treatment with nucleos(t)ide analogues.
pubmedqa_922,Preoperative chemoradiotherapy and type of urologic resection in patients with rectal cancer threatening or affecting the prostatic plane but not the bladder.
pubmedqa_5,Surgical Endoscopy in the Evaluation of Gastrointestinal Bleeding
pubmedqa_731,"Serum lipid levels of school children in Ankara, Turkey."
pubmedqa_465,The role of hypotension in the occurrence of ST segment ischaemia in patients with ischaemic heart disease.
pubmedqa_97,Severe hypoglycaemia is associated with increased risk of CV events in patients with diabetes.
pubmedqa_266,Irrelevant material interferes with working memory performance in depression and social anxiety disorder.
pubmedqa_357,Comparison of mitral valve repair and replacement for the treatment of functional mitral regurgitation in advanced dilated and ischemic cardiomyopathy.
pubmedqa_868,Knowledge of serum urate goal and health outcomes in gout patients.
pubmedqa_798,"Government-funded, low-income vision care programs improve use of eye care services by low-income individuals in Canada."
pubmedqa_380,The incidence of early infection in patients with totally implantable venous access devices.
pubmedqa_631,Virtual planning and guided surgery for mandibular reconstruction with fibular free flaps: time savings and the cost of virtual planning.
pubmedqa_381,The effect of isophane insulin plus sulfonylurea and metformin in patients with type 2 diabetes in primary care.
pubmedqa_490,Improved pain relief with gamma knife radiosurgery for trigeminal neuralgia.
pubmedqa_118,"In Afghanistan, a Level 2 Trauma Center : Suicide bombings and the arrival of many patients"
pubmedqa_900,"Diagnostic value of articular sounds, standardized clinical examination, and standardized articular ultrasound in the detection of internal derangements of the temporomandibular joint."
pubmedqa_250,A review of the incidence of CLABSIs in the NICU of the Floating Hospital for Children at Tufts Medical Center.
pubmedqa_523,Sources of blood flow to the spleen after a spleen-preserving distal pancreatectomy with resection of the splenic vessels.
pubmedqa_9,Defining the short stay ward at an academic children's hospital: a prospective study. to more efficient bed usage
pubmedqa_196,Vaginal lesions and cervical lesions: a comparison of the natural history of vaginal and cervical lesions.
pubmedqa_603,A case-control study of hearing in patients with pre-eclampsia.
pubmedqa_81,Aripiprazole in pathological gambling: evidence for an adverse drug reaction
pubmedqa_783,Incidence and severity of acute side effects of polyvalent antivenin in rattlesnake bites.
pubmedqa_587,Serum angiotensin-converting enzyme and incidence of severe hypoglycaemia in Type 1 diabetes.
pubmedqa_797,A difference in adenoma detection between Golytely and MiraLAX bowel preparations in average risk screening colonoscopy patients: a post hoc analysis of an RCT.
pubmedqa_239,Spinal subdural hematoma following subarachnoid hemorrhage following a ruptured internal carotid aneurysm.
pubmedqa_290,Survival of patients with type 1 hemorrhagic renal failure associated with cirrhosis.
pubmedqa_211,Predictive validity of general practice selection scores using the MRCGP components of the AKT and CSA
pubmedqa_717,The Internet in the United Kingdom: A comparison in physical symptom burden between a Web-based and an outpatient clinic sample of HIV-infected gay men A decrease in lower psychological symptom tertiles as employed people age and lone sex pregnancy rates rise in the United States.
pubmedqa_359,Retrospective review of cholecystectomy and splenectomy for symptomatic gallstones in children with splenic hemorrhage.
pubmedqa_449,Long-term experience with the ThermoCardiosystems left ventricular assist device.
pubmedqa_227,First-trimester folic acid use does not prevent heart anomalies in Down syndrome infants.
pubmedqa_950,Mode of delivery of assisted reproductive technology: a retrospective analysis of primiparee only
pubmedqa_946,The Ambu SIB compared with the Neopuff T-piece resuscitator in three lung models.
pubmedqa_796,A retrospective analysis of globulomaxillary cysts: a new entity.
pubmedqa_501,Comparison of gap measurements in different patella positions in a prospective study using a navigation-assisted gap-balancing technique.
pubmedqa_464,Acute fibrinous and organizing pneumonia in a 10-year-old boy.
pubmedqa_362,The incidence of viable germ cell elements within the testicular remnant associated with the vanishing testes syndrome.
pubmedqa_468,Routine chest radiography after flexible bronchoscopy and transbronchial biopsy.
pubmedqa_935,Association of FDA Suicide Risk Communication and Antiepileptic Drug Prescription Claims Among Members With Epilepsy and/or Psychiatric Disorder
pubmedqa_428,Updated guidelines for the screening and management of cervical cancer in the United States: a retrospective analysis of invasive cervical cancer.
pubmedqa_7,Anchoring vignettes for sleep disorders in Japanese adults
pubmedqa_155,Aortic arch angle and the aortic arch index are associated with the severity of aortic injury in a retrospective study.
pubmedqa_541,The Turkish version of the EQ-5D in patients with acute coronary syndrome is valid.
pubmedqa_440,Preoperative serum C-reactive protein level is a poor prognostic indicator in patients with clinically localized castration-resistant prostate cancer.
pubmedqa_482,Human T-lymphotrophic virus type I infection in spinal cord myelopathy.
pubmedqa_422,Compliance with ED discharge instructions for concussion.
pubmedqa_778,Preoperative Pain and Postoperative Pain in Patients Undergoing Shoulder Surgery
